x-axis,1
second,Volt
+7.97927500E+00,-1.25628E-03
+7.97930000E+00,-21.35678E-03
+7.97932500E+00,-37.68844E-03
+7.97935000E+00,-21.35678E-03
+7.97937500E+00,-37.68844E-03
+7.97940000E+00,-20.10050E-03
+7.97942500E+00,-21.35678E-03
+7.97945000E+00,-40.20100E-03
+7.97947500E+00,-21.35678E-03
+7.97950000E+00,-37.68844E-03
+7.97952500E+00,-21.35678E-03
+7.97955000E+00,-21.35678E-03
+7.97957500E+00,-20.10050E-03
+7.97960000E+00,-57.78894E-03
+7.97962500E+00,-37.68844E-03
+7.97965000E+00,-21.35678E-03
+7.97967500E+00,-40.20100E-03
+7.97970000E+00,-40.20100E-03
+7.97972500E+00,-20.10050E-03
+7.97975000E+00,-1.25628E-03
+7.97977500E+00,-21.35678E-03
+7.97980000E+00,-20.10050E-03
+7.97982500E+00,-22.61307E-03
+7.97985000E+00,-20.10050E-03
+7.97987500E+00,-21.35678E-03
+7.97990000E+00,-21.35678E-03
+7.97992500E+00,-40.20100E-03
+7.97995000E+00,-21.35678E-03
+7.97997500E+00,-20.10050E-03
+7.98000000E+00,-21.35678E-03
+7.98002500E+00,-20.10050E-03
+7.98005000E+00,-40.20100E-03
+7.98007500E+00,-20.10050E-03
+7.98010000E+00,-40.20100E-03
+7.98012500E+00,-20.10050E-03
+7.98015000E+00,-40.20100E-03
+7.98017500E+00,-40.20100E-03
+7.98020000E+00,-20.10050E-03
+7.98022500E+00,-20.10050E-03
+7.98025000E+00,-21.35678E-03
+7.98027500E+00,-40.20100E-03
+7.98030000E+00,-37.68844E-03
+7.98032500E+00,-21.35678E-03
+7.98035000E+00,-21.35678E-03
+7.98037500E+00,-21.35678E-03
+7.98040000E+00,-20.10050E-03
+7.98042500E+00,-40.20100E-03
+7.98045000E+00,-20.10050E-03
+7.98047500E+00,-37.68844E-03
+7.98050000E+00,-20.10050E-03
+7.98052500E+00,-20.10050E-03
+7.98055000E+00,-37.68844E-03
+7.98057500E+00,-20.10050E-03
+7.98060000E+00,-20.10050E-03
+7.98062500E+00,-40.20100E-03
+7.98065000E+00,-21.35678E-03
+7.98067500E+00,-21.35678E-03
+7.98070000E+00,-40.20100E-03
+7.98072500E+00,-21.35678E-03
+7.98075000E+00,-20.10050E-03
+7.98077500E+00,-37.68844E-03
+7.98080000E+00,-37.68844E-03
+7.98082500E+00,-37.68844E-03
+7.98085000E+00,-40.20100E-03
+7.98087500E+00,+0.0E+00
+7.98090000E+00,-21.35678E-03
+7.98092500E+00,-40.20100E-03
+7.98095000E+00,-40.20100E-03
+7.98097500E+00,-37.68844E-03
+7.98100000E+00,-40.20100E-03
+7.98102500E+00,-40.20100E-03
+7.98105000E+00,-21.35678E-03
+7.98107500E+00,-20.10050E-03
+7.98110000E+00,-20.10050E-03
+7.98112500E+00,-41.45729E-03
+7.98115000E+00,-22.61307E-03
+7.98117500E+00,-21.35678E-03
+7.98120000E+00,-21.35678E-03
+7.98122500E+00,-37.68844E-03
+7.98125000E+00,-20.10050E-03
+7.98127500E+00,-20.10050E-03
+7.98130000E+00,-21.35678E-03
+7.98132500E+00,-40.20100E-03
+7.98135000E+00,-40.20100E-03
+7.98137500E+00,-20.10050E-03
+7.98140000E+00,-37.68844E-03
+7.98142500E+00,-21.35678E-03
+7.98145000E+00,-40.20100E-03
+7.98147500E+00,-40.20100E-03
+7.98150000E+00,-37.68844E-03
+7.98152500E+00,-40.20100E-03
+7.98155000E+00,-40.20100E-03
+7.98157500E+00,-40.20100E-03
+7.98160000E+00,-20.10050E-03
+7.98162500E+00,-37.68844E-03
+7.98165000E+00,-40.20100E-03
+7.98167500E+00,-40.20100E-03
+7.98170000E+00,-40.20100E-03
+7.98172500E+00,-40.20100E-03
+7.98175000E+00,-21.35678E-03
+7.98177500E+00,-21.35678E-03
+7.98180000E+00,-20.10050E-03
+7.98182500E+00,-41.45729E-03
+7.98185000E+00,-40.20100E-03
+7.98187500E+00,-20.10050E-03
+7.98190000E+00,-37.68844E-03
+7.98192500E+00,-21.35678E-03
+7.98195000E+00,-37.68844E-03
+7.98197500E+00,-40.20100E-03
+7.98200000E+00,-40.20100E-03
+7.98202500E+00,-21.35678E-03
+7.98205000E+00,-57.78894E-03
+7.98207500E+00,-20.10050E-03
+7.98210000E+00,-40.20100E-03
+7.98212500E+00,-21.35678E-03
+7.98215000E+00,-21.35678E-03
+7.98217500E+00,-40.20100E-03
+7.98220000E+00,-37.68844E-03
+7.98222500E+00,-41.45729E-03
+7.98225000E+00,-40.20100E-03
+7.98227500E+00,-40.20100E-03
+7.98230000E+00,-21.35678E-03
+7.98232500E+00,-21.35678E-03
+7.98235000E+00,-40.20100E-03
+7.98237500E+00,-21.35678E-03
+7.98240000E+00,-37.68844E-03
+7.98242500E+00,-21.35678E-03
+7.98245000E+00,-40.20100E-03
+7.98247500E+00,-57.78894E-03
+7.98250000E+00,-21.35678E-03
+7.98252500E+00,-56.53266E-03
+7.98255000E+00,-20.10050E-03
+7.98257500E+00,-40.20100E-03
+7.98260000E+00,-37.68844E-03
+7.98262500E+00,-37.68844E-03
+7.98265000E+00,-60.30151E-03
+7.98267500E+00,-21.35678E-03
+7.98270000E+00,-57.78894E-03
+7.98272500E+00,-17.58794E-03
+7.98275000E+00,-40.20100E-03
+7.98277500E+00,-40.20100E-03
+7.98280000E+00,-37.68844E-03
+7.98282500E+00,-21.35678E-03
+7.98285000E+00,-20.10050E-03
+7.98287500E+00,-21.35678E-03
+7.98290000E+00,-41.45729E-03
+7.98292500E+00,-21.35678E-03
+7.98295000E+00,-37.68844E-03
+7.98297500E+00,-40.20100E-03
+7.98300000E+00,-37.68844E-03
+7.98302500E+00,-20.10050E-03
+7.98305000E+00,-41.45729E-03
+7.98307500E+00,-41.45729E-03
+7.98310000E+00,-40.20100E-03
+7.98312500E+00,-21.35678E-03
+7.98315000E+00,-37.68844E-03
+7.98317500E+00,-37.68844E-03
+7.98320000E+00,-40.20100E-03
+7.98322500E+00,-21.35678E-03
+7.98325000E+00,-40.20100E-03
+7.98327500E+00,-20.10050E-03
+7.98330000E+00,-57.78894E-03
+7.98332500E+00,-21.35678E-03
+7.98335000E+00,-40.20100E-03
+7.98337500E+00,-21.35678E-03
+7.98340000E+00,-20.10050E-03
+7.98342500E+00,-20.10050E-03
+7.98345000E+00,-21.35678E-03
+7.98347500E+00,-20.10050E-03
+7.98350000E+00,-57.78894E-03
+7.98352500E+00,-20.10050E-03
+7.98355000E+00,-41.45729E-03
+7.98357500E+00,-40.20100E-03
+7.98360000E+00,-57.78894E-03
+7.98362500E+00,-57.78894E-03
+7.98365000E+00,-2.51256E-03
+7.98367500E+00,-20.10050E-03
+7.98370000E+00,-37.68844E-03
+7.98372500E+00,-21.35678E-03
+7.98375000E+00,-37.68844E-03
+7.98377500E+00,-57.78894E-03
+7.98380000E+00,-21.35678E-03
+7.98382500E+00,-57.78894E-03
+7.98385000E+00,-40.20100E-03
+7.98387500E+00,-41.45729E-03
+7.98390000E+00,-37.68844E-03
+7.98392500E+00,-20.10050E-03
+7.98395000E+00,-40.20100E-03
+7.98397500E+00,-21.35678E-03
+7.98400000E+00,-40.20100E-03
+7.98402500E+00,-20.10050E-03
+7.98405000E+00,-40.20100E-03
+7.98407500E+00,-40.20100E-03
+7.98410000E+00,-37.68844E-03
+7.98412500E+00,-21.35678E-03
+7.98415000E+00,-20.10050E-03
+7.98417500E+00,-40.20100E-03
+7.98420000E+00,-57.78894E-03
+7.98422500E+00,-20.10050E-03
+7.98425000E+00,-20.10050E-03
+7.98427500E+00,-37.68844E-03
+7.98430000E+00,-41.45729E-03
+7.98432500E+00,-1.25628E-03
+7.98435000E+00,-21.35678E-03
+7.98437500E+00,-40.20100E-03
+7.98440000E+00,-37.68844E-03
+7.98442500E+00,-40.20100E-03
+7.98445000E+00,-40.20100E-03
+7.98447500E+00,-40.20100E-03
+7.98450000E+00,-21.35678E-03
+7.98452500E+00,-22.61307E-03
+7.98455000E+00,-37.68844E-03
+7.98457500E+00,-21.35678E-03
+7.98460000E+00,-20.10050E-03
+7.98462500E+00,-20.10050E-03
+7.98465000E+00,-20.10050E-03
+7.98467500E+00,-37.68844E-03
+7.98470000E+00,-21.35678E-03
+7.98472500E+00,-40.20100E-03
+7.98475000E+00,-41.45729E-03
+7.98477500E+00,-37.68844E-03
+7.98480000E+00,-20.10050E-03
+7.98482500E+00,-56.53266E-03
+7.98485000E+00,-21.35678E-03
+7.98487500E+00,-20.10050E-03
+7.98490000E+00,-40.20100E-03
+7.98492500E+00,-20.10050E-03
+7.98495000E+00,-21.35678E-03
+7.98497500E+00,-20.10050E-03
+7.98500000E+00,-40.20100E-03
+7.98502500E+00,-21.35678E-03
+7.98505000E+00,-37.68844E-03
+7.98507500E+00,-37.68844E-03
+7.98510000E+00,-37.68844E-03
+7.98512500E+00,-37.68844E-03
+7.98515000E+00,-20.10050E-03
+7.98517500E+00,-37.68844E-03
+7.98520000E+00,-37.68844E-03
+7.98522500E+00,-2.51256E-03
+7.98525000E+00,-40.20100E-03
+7.98527500E+00,-21.35678E-03
+7.98530000E+00,-40.20100E-03
+7.98532500E+00,-40.20100E-03
+7.98535000E+00,-37.68844E-03
+7.98537500E+00,-21.35678E-03
+7.98540000E+00,-21.35678E-03
+7.98542500E+00,-37.68844E-03
+7.98545000E+00,-21.35678E-03
+7.98547500E+00,-40.20100E-03
+7.98550000E+00,-40.20100E-03
+7.98552500E+00,-20.10050E-03
+7.98555000E+00,-37.68844E-03
+7.98557500E+00,-37.68844E-03
+7.98560000E+00,-40.20100E-03
+7.98562500E+00,-41.45729E-03
+7.98565000E+00,-21.35678E-03
+7.98567500E+00,-40.20100E-03
+7.98570000E+00,-56.53266E-03
+7.98572500E+00,-21.35678E-03
+7.98575000E+00,-37.68844E-03
+7.98577500E+00,-40.20100E-03
+7.98580000E+00,-41.45729E-03
+7.98582500E+00,-21.35678E-03
+7.98585000E+00,-37.68844E-03
+7.98587500E+00,-21.35678E-03
+7.98590000E+00,-21.35678E-03
+7.98592500E+00,+0.0E+00
+7.98595000E+00,-20.10050E-03
+7.98597500E+00,-37.68844E-03
+7.98600000E+00,-21.35678E-03
+7.98602500E+00,-37.68844E-03
+7.98605000E+00,-21.35678E-03
+7.98607500E+00,-20.10050E-03
+7.98610000E+00,-21.35678E-03
+7.98612500E+00,-20.10050E-03
+7.98615000E+00,-40.20100E-03
+7.98617500E+00,-21.35678E-03
+7.98620000E+00,-20.10050E-03
+7.98622500E+00,-20.10050E-03
+7.98625000E+00,-37.68844E-03
+7.98627500E+00,-20.10050E-03
+7.98630000E+00,-57.78894E-03
+7.98632500E+00,-20.10050E-03
+7.98635000E+00,-37.68844E-03
+7.98637500E+00,-40.20100E-03
+7.98640000E+00,-20.10050E-03
+7.98642500E+00,-20.10050E-03
+7.98645000E+00,-40.20100E-03
+7.98647500E+00,-40.20100E-03
+7.98650000E+00,-20.10050E-03
+7.98652500E+00,-40.20100E-03
+7.98655000E+00,-37.68844E-03
+7.98657500E+00,-37.68844E-03
+7.98660000E+00,-37.68844E-03
+7.98662500E+00,-17.58794E-03
+7.98665000E+00,-57.78894E-03
+7.98667500E+00,-2.51256E-03
+7.98670000E+00,-40.20100E-03
+7.98672500E+00,-40.20100E-03
+7.98675000E+00,-21.35678E-03
+7.98677500E+00,-21.35678E-03
+7.98680000E+00,-20.10050E-03
+7.98682500E+00,-40.20100E-03
+7.98685000E+00,-40.20100E-03
+7.98687500E+00,-37.68844E-03
+7.98690000E+00,-56.53266E-03
+7.98692500E+00,-40.20100E-03
+7.98695000E+00,-40.20100E-03
+7.98697500E+00,-21.35678E-03
+7.98700000E+00,-20.10050E-03
+7.98702500E+00,-22.61307E-03
+7.98705000E+00,-37.68844E-03
+7.98707500E+00,-37.68844E-03
+7.98710000E+00,-22.61307E-03
+7.98712500E+00,-37.68844E-03
+7.98715000E+00,-20.10050E-03
+7.98717500E+00,-40.20100E-03
+7.98720000E+00,-20.10050E-03
+7.98722500E+00,-36.43216E-03
+7.98725000E+00,-20.10050E-03
+7.98727500E+00,-21.35678E-03
+7.98730000E+00,-21.35678E-03
+7.98732500E+00,-40.20100E-03
+7.98735000E+00,-37.68844E-03
+7.98737500E+00,-40.20100E-03
+7.98740000E+00,-17.58794E-03
+7.98742500E+00,-22.61307E-03
+7.98745000E+00,-41.45729E-03
+7.98747500E+00,-37.68844E-03
+7.98750000E+00,-40.20100E-03
+7.98752500E+00,-20.10050E-03
+7.98755000E+00,-37.68844E-03
+7.98757500E+00,-40.20100E-03
+7.98760000E+00,-21.35678E-03
+7.98762500E+00,-56.53266E-03
+7.98765000E+00,-40.20100E-03
+7.98767500E+00,-40.20100E-03
+7.98770000E+00,-40.20100E-03
+7.98772500E+00,-21.35678E-03
+7.98775000E+00,-20.10050E-03
+7.98777500E+00,-40.20100E-03
+7.98780000E+00,-21.35678E-03
+7.98782500E+00,-20.10050E-03
+7.98785000E+00,-37.68844E-03
+7.98787500E+00,-40.20100E-03
+7.98790000E+00,-20.10050E-03
+7.98792500E+00,-37.68844E-03
+7.98795000E+00,-17.58794E-03
+7.98797500E+00,-37.68844E-03
+7.98800000E+00,-40.20100E-03
+7.98802500E+00,-37.68844E-03
+7.98805000E+00,-20.10050E-03
+7.98807500E+00,-37.68844E-03
+7.98810000E+00,-21.35678E-03
+7.98812500E+00,-40.20100E-03
+7.98815000E+00,-37.68844E-03
+7.98817500E+00,-40.20100E-03
+7.98820000E+00,-40.20100E-03
+7.98822500E+00,-40.20100E-03
+7.98825000E+00,-37.68844E-03
+7.98827500E+00,-40.20100E-03
+7.98830000E+00,-40.20100E-03
+7.98832500E+00,-37.68844E-03
+7.98835000E+00,-2.51256E-03
+7.98837500E+00,-41.45729E-03
+7.98840000E+00,-37.68844E-03
+7.98842500E+00,-57.78894E-03
+7.98845000E+00,-40.20100E-03
+7.98847500E+00,-37.68844E-03
+7.98850000E+00,-20.10050E-03
+7.98852500E+00,-40.20100E-03
+7.98855000E+00,-37.68844E-03
+7.98857500E+00,-56.53266E-03
+7.98860000E+00,-37.68844E-03
+7.98862500E+00,-20.10050E-03
+7.98865000E+00,-37.68844E-03
+7.98867500E+00,-21.35678E-03
+7.98870000E+00,-21.35678E-03
+7.98872500E+00,-37.68844E-03
+7.98875000E+00,-40.20100E-03
+7.98877500E+00,-40.20100E-03
+7.98880000E+00,-40.20100E-03
+7.98882500E+00,-57.78894E-03
+7.98885000E+00,-37.68844E-03
+7.98887500E+00,-21.35678E-03
+7.98890000E+00,-40.20100E-03
+7.98892500E+00,-20.10050E-03
+7.98895000E+00,-20.10050E-03
+7.98897500E+00,-20.10050E-03
+7.98900000E+00,-37.68844E-03
+7.98902500E+00,-37.68844E-03
+7.98905000E+00,-41.45729E-03
+7.98907500E+00,-20.10050E-03
+7.98910000E+00,-37.68844E-03
+7.98912500E+00,-21.35678E-03
+7.98915000E+00,-37.68844E-03
+7.98917500E+00,-21.35678E-03
+7.98920000E+00,-40.20100E-03
+7.98922500E+00,-57.78894E-03
+7.98925000E+00,-21.35678E-03
+7.98927500E+00,-22.61307E-03
+7.98930000E+00,-56.53266E-03
+7.98932500E+00,-20.10050E-03
+7.98935000E+00,-21.35678E-03
+7.98937500E+00,-40.20100E-03
+7.98940000E+00,-37.68844E-03
+7.98942500E+00,-41.45729E-03
+7.98945000E+00,-20.10050E-03
+7.98947500E+00,-17.58794E-03
+7.98950000E+00,-57.78894E-03
+7.98952500E+00,-21.35678E-03
+7.98955000E+00,-40.20100E-03
+7.98957500E+00,-21.35678E-03
+7.98960000E+00,-40.20100E-03
+7.98962500E+00,-21.35678E-03
+7.98965000E+00,-56.53266E-03
+7.98967500E+00,-37.68844E-03
+7.98970000E+00,-40.20100E-03
+7.98972500E+00,-37.68844E-03
+7.98975000E+00,-40.20100E-03
+7.98977500E+00,-40.20100E-03
+7.98980000E+00,-36.43216E-03
+7.98982500E+00,-20.10050E-03
+7.98985000E+00,-37.68844E-03
+7.98987500E+00,-56.53266E-03
+7.98990000E+00,-37.68844E-03
+7.98992500E+00,-40.20100E-03
+7.98995000E+00,-37.68844E-03
+7.98997500E+00,-36.43216E-03
+7.99000000E+00,-21.35678E-03
+7.99002500E+00,-37.68844E-03
+7.99005000E+00,-20.10050E-03
+7.99007500E+00,-37.68844E-03
+7.99010000E+00,-37.68844E-03
+7.99012500E+00,-40.20100E-03
+7.99015000E+00,-37.68844E-03
+7.99017500E+00,-40.20100E-03
+7.99020000E+00,-21.35678E-03
+7.99022500E+00,-21.35678E-03
+7.99025000E+00,-21.35678E-03
+7.99027500E+00,-20.10050E-03
+7.99030000E+00,-40.20100E-03
+7.99032500E+00,-20.10050E-03
+7.99035000E+00,-37.68844E-03
+7.99037500E+00,-40.20100E-03
+7.99040000E+00,-40.20100E-03
+7.99042500E+00,-36.43216E-03
+7.99045000E+00,-20.10050E-03
+7.99047500E+00,-20.10050E-03
+7.99050000E+00,-40.20100E-03
+7.99052500E+00,-56.53266E-03
+7.99055000E+00,-37.68844E-03
+7.99057500E+00,-40.20100E-03
+7.99060000E+00,-40.20100E-03
+7.99062500E+00,-37.68844E-03
+7.99065000E+00,-40.20100E-03
+7.99067500E+00,-20.10050E-03
+7.99070000E+00,-20.10050E-03
+7.99072500E+00,-56.53266E-03
+7.99075000E+00,-20.10050E-03
+7.99077500E+00,-37.68844E-03
+7.99080000E+00,-37.68844E-03
+7.99082500E+00,-37.68844E-03
+7.99085000E+00,-40.20100E-03
+7.99087500E+00,-20.10050E-03
+7.99090000E+00,-17.58794E-03
+7.99092500E+00,-20.10050E-03
+7.99095000E+00,-22.61307E-03
+7.99097500E+00,-21.35678E-03
+7.99100000E+00,-21.35678E-03
+7.99102500E+00,-21.35678E-03
+7.99105000E+00,-40.20100E-03
+7.99107500E+00,-20.10050E-03
+7.99110000E+00,-57.78894E-03
+7.99112500E+00,-40.20100E-03
+7.99115000E+00,-37.68844E-03
+7.99117500E+00,-1.25628E-03
+7.99120000E+00,-37.68844E-03
+7.99122500E+00,-21.35678E-03
+7.99125000E+00,-21.35678E-03
+7.99127500E+00,-40.20100E-03
+7.99130000E+00,-37.68844E-03
+7.99132500E+00,-40.20100E-03
+7.99135000E+00,-21.35678E-03
+7.99137500E+00,-37.68844E-03
+7.99140000E+00,-21.35678E-03
+7.99142500E+00,-20.10050E-03
+7.99145000E+00,-2.51256E-03
+7.99147500E+00,-37.68844E-03
+7.99150000E+00,-37.68844E-03
+7.99152500E+00,-41.45729E-03
+7.99155000E+00,-40.20100E-03
+7.99157500E+00,-41.45729E-03
+7.99160000E+00,-40.20100E-03
+7.99162500E+00,-37.68844E-03
+7.99165000E+00,-57.78894E-03
+7.99167500E+00,-20.10050E-03
+7.99170000E+00,-20.10050E-03
+7.99172500E+00,-17.58794E-03
+7.99175000E+00,-37.68844E-03
+7.99177500E+00,-37.68844E-03
+7.99180000E+00,-57.78894E-03
+7.99182500E+00,-40.20100E-03
+7.99185000E+00,-20.10050E-03
+7.99187500E+00,-37.68844E-03
+7.99190000E+00,-20.10050E-03
+7.99192500E+00,-37.68844E-03
+7.99195000E+00,-37.68844E-03
+7.99197500E+00,-20.10050E-03
+7.99200000E+00,-40.20100E-03
+7.99202500E+00,-40.20100E-03
+7.99205000E+00,-40.20100E-03
+7.99207500E+00,-37.68844E-03
+7.99210000E+00,-57.78894E-03
+7.99212500E+00,-40.20100E-03
+7.99215000E+00,-20.10050E-03
+7.99217500E+00,-37.68844E-03
+7.99220000E+00,-20.10050E-03
+7.99222500E+00,-21.35678E-03
+7.99225000E+00,-37.68844E-03
+7.99227500E+00,-37.68844E-03
+7.99230000E+00,-40.20100E-03
+7.99232500E+00,-2.51256E-03
+7.99235000E+00,-40.20100E-03
+7.99237500E+00,-41.45729E-03
+7.99240000E+00,-21.35678E-03
+7.99242500E+00,-1.25628E-03
+7.99245000E+00,-21.35678E-03
+7.99247500E+00,-2.51256E-03
+7.99250000E+00,-40.20100E-03
+7.99252500E+00,-56.53266E-03
+7.99255000E+00,-40.20100E-03
+7.99257500E+00,-56.53266E-03
+7.99260000E+00,-20.10050E-03
+7.99262500E+00,-57.78894E-03
+7.99265000E+00,-41.45729E-03
+7.99267500E+00,-57.78894E-03
+7.99270000E+00,-20.10050E-03
+7.99272500E+00,-21.35678E-03
+7.99275000E+00,-40.20100E-03
+7.99277500E+00,-37.68844E-03
+7.99280000E+00,-21.35678E-03
+7.99282500E+00,-20.10050E-03
+7.99285000E+00,-37.68844E-03
+7.99287500E+00,-21.35678E-03
+7.99290000E+00,-40.20100E-03
+7.99292500E+00,-21.35678E-03
+7.99295000E+00,-21.35678E-03
+7.99297500E+00,-21.35678E-03
+7.99300000E+00,-37.68844E-03
+7.99302500E+00,-57.78894E-03
+7.99305000E+00,-21.35678E-03
+7.99307500E+00,-21.35678E-03
+7.99310000E+00,-40.20100E-03
+7.99312500E+00,-21.35678E-03
+7.99315000E+00,-40.20100E-03
+7.99317500E+00,-20.10050E-03
+7.99320000E+00,-37.68844E-03
+7.99322500E+00,-21.35678E-03
+7.99325000E+00,-20.10050E-03
+7.99327500E+00,-37.68844E-03
+7.99330000E+00,-37.68844E-03
+7.99332500E+00,-40.20100E-03
+7.99335000E+00,-40.20100E-03
